contract_id,contract_date,contract_status,area_name,property_type,rooms,size_sqft,annual_rent_aed,contract_duration_months,tenant_type
RN5057349,2025-12-13,Renewal,Business Bay,Villa,2.0,4859.2,511029.0,12,Individual
RN5057350,2025-12-13,New,Dubai Silicon Oasis,Townhouse,3.0,3991.9,281147.0,24,Company
RN5057351,2025-12-13,New,Deira,Apartment,2.0,625.3,39220.0,12,Company
RN5057352,2025-12-13,Renewal,Dubai Marina,Apartment,1.0,1887.0,189275.0,12,Individual
RN5057353,2025-12-13,New,Dubai Marina,Office,,3953.0,435994.0,12,Individual
RN5057354,2025-12-13,New,DIFC,Apartment,1.0,1641.0,260606.0,24,Individual
RN5057355,2025-12-13,Renewal,Dubai Marina,Apartment,0.0,1097.3,137841.0,24,Individual
RN5057356,2025-12-13,Renewal,Dubai Silicon Oasis,Apartment,0.0,682.3,45786.0,12,Individual
RN5057357,2025-12-13,New,Downtown Dubai,Apartment,2.0,1008.5,149472.0,12,Company
RN5057358,2025-12-13,Renewal,Dubai Hills Estate,Apartment,1.0,1517.8,149521.0,24,Individual
RN5057359,2025-12-13,Renewal,Al Barsha,Apartment,1.0,1264.5,119117.0,24,Company
RN5057360,2025-12-13,New,Arabian Ranches,Villa,3.0,3579.1,320963.0,12,Individual
RN5057361,2025-12-13,Renewal,Dubai Sports City,Townhouse,1.0,3022.2,188836.0,12,Company
RN5057362,2025-12-13,New,Jumeirah Lake Towers,Villa,2.0,4573.4,523269.0,24,Individual
RN5057363,2025-12-13,New,Downtown Dubai,Villa,3.0,4732.9,704785.0,12,Individual
RN5057364,2025-12-13,Renewal,Arabian Ranches,Apartment,3.0,1408.0,142994.0,12,Individual
RN5057365,2025-12-13,New,Al Furjan,Townhouse,0.0,4436.0,311699.0,12,Individual
RN5057366,2025-12-13,New,Dubai Sports City,Apartment,2.0,1914.7,130864.0,12,Individual
RN5057367,2025-12-13,New,Al Furjan,Apartment,1.0,1972.3,155014.0,12,Company
RN5057368,2025-12-13,Renewal,Business Bay,Apartment,1.0,478.8,49976.0,12,Individual
RN5057369,2025-12-13,New,Jumeirah Lake Towers,Apartment,2.0,829.7,96343.0,12,Company
RN5057370,2025-12-13,New,Dubai Hills Estate,Villa,3.0,4741.5,575981.0,12,Individual
RN5057371,2025-12-13,Renewal,Mirdif,Apartment,2.0,853.1,64058.0,12,Individual
RN5057372,2025-12-13,New,Arabian Ranches,Apartment,1.0,1746.2,212107.0,12,Individual
RN5057373,2025-12-13,Renewal,Mirdif,Villa,3.0,3147.6,232919.0,24,Company
RN5057374,2025-12-13,New,Deira,Apartment,2.0,1570.7,87742.0,12,Individual
RN5057375,2025-12-13,Renewal,DIFC,Apartment,2.0,1807.8,304158.0,12,Company
RN5057376,2025-12-13,New,Dubai Hills Estate,Apartment,1.0,2195.5,254529.0,12,Company
RN5057377,2025-12-13,Renewal,Dubai Hills Estate,Townhouse,0.0,2044.0,191459.0,24,Individual
RN5057378,2025-12-13,Renewal,Palm Jumeirah,Apartment,4.0,1775.4,278360.0,24,Individual
RN5057379,2025-12-13,Renewal,Dubai Silicon Oasis,Apartment,2.0,1975.1,142468.0,12,Individual
RN5057380,2025-12-13,New,DIFC,Apartment,3.0,1160.9,245457.0,12,Individual
RN5057381,2025-12-13,Renewal,DIFC,Apartment,2.0,894.1,132846.0,12,Individual
RN5057382,2025-12-13,Renewal,DIFC,Townhouse,0.0,1862.6,276736.0,12,Individual
RN5057383,2025-12-13,Renewal,Dubai Sports City,Apartment,1.0,672.4,47559.0,12,Individual
RN5057384,2025-12-13,Renewal,Business Bay,Apartment,1.0,1406.7,149114.0,12,Individual
RN5057385,2025-12-13,New,Downtown Dubai,Apartment,2.0,1731.3,310567.0,12,Company
RN5057386,2025-12-13,New,DIFC,Townhouse,1.0,3254.5,456714.0,12,Company
RN5057387,2025-12-13,Renewal,Mirdif,Apartment,2.0,2049.8,127874.0,12,Company
RN5057388,2025-12-13,New,Mirdif,Apartment,2.0,1644.6,126117.0,12,Individual
RN5057389,2025-12-13,New,Mirdif,Villa,2.0,3292.4,240666.0,12,Individual
RN5057390,2025-12-13,New,Downtown Dubai,Apartment,1.0,1412.0,212365.0,24,Individual
RN5057391,2025-12-13,New,Mirdif,Apartment,2.0,1712.0,107643.0,24,Individual
RN5057392,2025-12-13,New,Dubai Marina,Apartment,4.0,1297.5,127490.0,12,Company
RN5057393,2025-12-13,Renewal,Dubai Silicon Oasis,Villa,0.0,5206.7,341584.0,12,Company
RN5057394,2025-12-13,New,Business Bay,Apartment,2.0,501.6,54521.0,12,Individual
RN5057395,2025-12-13,Renewal,Jumeirah Village Circle,Apartment,0.0,1036.4,79483.0,12,Individual
RN5057396,2025-12-13,New,Dubai Marina,Office,,2738.0,332283.0,12,Individual
RN5057397,2025-12-13,New,Business Bay,Office,,2328.2,257366.0,12,Individual
RN5057398,2025-12-13,New,Dubai Marina,Apartment,1.0,1509.4,178697.0,12,Individual
RN5057399,2025-12-13,New,Jumeirah Village Circle,Office,,3744.6,305272.0,12,Company
RN5057400,2025-12-13,Renewal,Downtown Dubai,Office,,1726.5,299598.0,12,Individual
RN5057401,2025-12-13,New,Dubai Silicon Oasis,Townhouse,4.0,3652.8,229770.0,12,Individual
RN5057402,2025-12-13,New,Business Bay,Apartment,2.0,877.0,85086.0,12,Individual
RN5057403,2025-12-13,New,Mirdif,Apartment,0.0,1498.1,94508.0,12,Individual
RN5057404,2025-12-13,New,Jumeirah Village Circle,Villa,1.0,4934.6,397761.0,12,Company
RN5057405,2025-12-13,Renewal,DIFC,Apartment,1.0,1820.5,351299.0,12,Individual
RN5057406,2025-12-13,Renewal,Mirdif,Villa,2.0,3264.8,223051.0,24,Individual
RN5057407,2025-12-13,New,Jumeirah Village Circle,Apartment,3.0,1939.4,140241.0,12,Individual
RN5057408,2025-12-13,New,Business Bay,Townhouse,1.0,3947.1,413311.0,12,Individual
RN5057409,2025-12-13,New,Dubai Silicon Oasis,Apartment,1.0,824.3,56088.0,12,Individual
RN5057410,2025-12-13,Renewal,Mirdif,Apartment,2.0,614.9,44600.0,24,Individual
RN5057411,2025-12-13,New,Downtown Dubai,Office,,4866.3,762819.0,12,Individual
RN5057412,2025-12-13,New,Jumeirah Village Circle,Office,,3804.4,315062.0,12,Individual
RN5057413,2025-12-13,Renewal,Mirdif,Apartment,2.0,1480.2,100350.0,12,Individual
RN5057414,2025-12-13,Renewal,Al Barsha,Villa,2.0,5498.3,499114.0,12,Individual
RN5057415,2025-12-13,Renewal,Jumeirah Lake Towers,Apartment,0.0,1984.2,203999.0,12,Individual
RN5057416,2025-12-14,Renewal,Business Bay,Townhouse,3.0,2602.9,298341.0,12,Individual
RN5057417,2025-12-14,Renewal,Jumeirah Village Circle,Apartment,2.0,485.4,38844.0,24,Individual
RN5057418,2025-12-14,New,Dubai Marina,Apartment,1.0,524.2,62263.0,12,Individual
RN5057419,2025-12-14,New,Dubai Silicon Oasis,Apartment,1.0,1270.4,90271.0,24,Individual
RN5057420,2025-12-14,Renewal,DIFC,Office,,2556.8,446221.0,24,Individual
RN5057421,2025-12-14,New,Dubai Sports City,Villa,1.0,4624.9,362336.0,12,Individual
RN5057422,2025-12-14,Renewal,Downtown Dubai,Office,,3748.9,638187.0,12,Company
RN5057423,2025-12-14,New,Dubai Marina,Apartment,4.0,695.8,89571.0,12,Individual
RN5057424,2025-12-14,New,Business Bay,Apartment,3.0,2043.0,247241.0,12,Individual
RN5057425,2025-12-14,New,Business Bay,Apartment,2.0,1473.1,146668.0,24,Individual
RN5057426,2025-12-14,Renewal,Arabian Ranches,Apartment,1.0,1002.4,84311.0,12,Individual
RN5057427,2025-12-14,Renewal,Jumeirah Village Circle,Villa,0.0,3470.8,283533.0,12,Individual
RN5057428,2025-12-14,New,Jumeirah Village Circle,Apartment,1.0,584.8,46299.0,24,Company
RN5057429,2025-12-14,New,Jumeirah Lake Towers,Townhouse,1.0,3023.2,304773.0,12,Individual
RN5057430,2025-12-14,New,Al Barsha,Apartment,2.0,1022.3,90638.0,12,Individual
RN5057431,2025-12-14,Renewal,Palm Jumeirah,Apartment,2.0,1978.7,432054.0,12,Individual
RN5057432,2025-12-14,New,Al Furjan,Villa,1.0,5323.3,477636.0,12,Individual
RN5057433,2025-12-14,Renewal,Business Bay,Office,,2040.5,221496.0,24,Company
RN5057434,2025-12-14,Renewal,DIFC,Office,,4414.1,830291.0,36,Individual
RN5057435,2025-12-14,Renewal,Jumeirah Lake Towers,Apartment,1.0,497.6,60734.0,12,Individual
RN5057436,2025-12-14,Renewal,Mirdif,Apartment,3.0,1770.8,126983.0,12,Individual
RN5057437,2025-12-14,New,DIFC,Apartment,1.0,2068.2,298390.0,12,Company
RN5057438,2025-12-14,New,Al Furjan,Villa,1.0,3609.2,294860.0,24,Individual
RN5057439,2025-12-14,New,Dubai Sports City,Apartment,4.0,1872.5,147828.0,12,Individual
RN5057440,2025-12-14,New,Dubai Silicon Oasis,Apartment,2.0,1441.8,89264.0,24,Individual
RN5057441,2025-12-14,New,DIFC,Apartment,2.0,1303.4,271477.0,12,Company
RN5057442,2025-12-14,New,Jumeirah Village Circle,Townhouse,1.0,3109.3,246571.0,12,Individual
RN5057443,2025-12-14,Renewal,Al Barsha,Townhouse,1.0,3501.9,267259.0,12,Individual
RN5057444,2025-12-14,New,Mirdif,Apartment,1.0,609.4,39049.0,24,Individual
RN5057445,2025-12-14,New,Al Barsha,Apartment,1.0,2185.6,193256.0,12,Individual
RN5057446,2025-12-14,New,Downtown Dubai,Apartment,1.0,1877.9,328375.0,24,Individual
RN5057447,2025-12-14,New,Dubai Silicon Oasis,Villa,1.0,4751.6,303623.0,12,Individual
RN5057448,2025-12-14,Renewal,Dubai Hills Estate,Apartment,1.0,1543.9,200517.0,12,Company
RN5057449,2025-12-14,New,Jumeirah Village Circle,Apartment,0.0,2040.7,143630.0,12,Individual
RN5057450,2025-12-14,New,Jumeirah Lake Towers,Townhouse,1.0,4158.1,447818.0,12,Individual
RN5057451,2025-12-14,Renewal,Downtown Dubai,Villa,1.0,5850.4,977931.0,36,Individual
RN5057452,2025-12-14,New,Jumeirah Village Circle,Apartment,1.0,1754.4,124157.0,12,Individual
RN5057453,2025-12-14,Renewal,Deira,Apartment,1.0,938.9,58490.0,24,Company
RN5057454,2025-12-14,New,Downtown Dubai,Apartment,3.0,1335.8,226375.0,24,Individual
RN5057455,2025-12-14,New,Al Furjan,Apartment,0.0,1801.7,124292.0,12,Individual
RN5057456,2025-12-14,New,Palm Jumeirah,Apartment,2.0,1451.8,262332.0,12,Company
RN5057457,2025-12-14,New,Business Bay,Apartment,1.0,472.9,48930.0,12,Individual
RN5057458,2025-12-14,Renewal,Arabian Ranches,Office,,2212.8,213525.0,12,Company
RN5057459,2025-12-14,New,Jumeirah Lake Towers,Townhouse,1.0,3887.0,384545.0,12,Individual
RN5057460,2025-12-14,Renewal,Al Barsha,Office,,4767.2,370735.0,12,Company
RN5057461,2025-12-14,Renewal,Dubai Sports City,Apartment,1.0,1234.8,95897.0,12,Individual
RN5057462,2025-12-14,Renewal,Palm Jumeirah,Villa,2.0,3138.7,662172.0,12,Individual
RN5057463,2025-12-14,New,Dubai Sports City,Apartment,2.0,1177.9,74686.0,12,Individual
RN5057464,2025-12-14,Renewal,DIFC,Apartment,1.0,1945.6,361950.0,12,Company
RN5057465,2025-12-14,Renewal,Deira,Apartment,3.0,1558.8,93080.0,12,Individual
RN5057466,2025-12-14,Renewal,Jumeirah Village Circle,Apartment,2.0,2018.1,154479.0,12,Individual
RN5057467,2025-12-14,New,Dubai Silicon Oasis,Office,,3090.0,239628.0,12,Individual
RN5057468,2025-12-14,Renewal,DIFC,Villa,1.0,4132.1,588701.0,12,Individual
RN5057469,2025-12-14,New,Palm Jumeirah,Townhouse,2.0,2175.9,421490.0,24,Individual
RN5057470,2025-12-14,New,Dubai Silicon Oasis,Apartment,0.0,2084.9,147728.0,12,Individual
RN5057471,2025-12-14,New,Jumeirah Lake Towers,Apartment,1.0,1529.7,159709.0,12,Individual
RN5057472,2025-12-14,New,Downtown Dubai,Apartment,0.0,1112.9,197931.0,12,Individual
RN5057473,2025-12-14,Renewal,Al Barsha,Townhouse,3.0,1817.6,149943.0,36,Individual
RN5057474,2025-12-14,New,Business Bay,Apartment,2.0,1445.8,132043.0,12,Individual
RN5057475,2025-12-14,New,Al Furjan,Apartment,3.0,566.4,46408.0,12,Individual
RN5057476,2025-12-14,New,Dubai Marina,Apartment,0.0,478.1,62739.0,12,Individual
RN5057477,2025-12-14,New,Downtown Dubai,Apartment,2.0,539.4,75550.0,12,Individual
RN5057478,2025-12-14,Renewal,Dubai Silicon Oasis,Apartment,1.0,1242.0,90502.0,12,Individual
RN5057479,2025-12-14,New,Mirdif,Apartment,1.0,739.5,48167.0,12,Individual
RN5057480,2025-12-14,New,Dubai Silicon Oasis,Apartment,0.0,2183.3,139949.0,12,Individual
RN5057481,2025-12-14,Renewal,Al Barsha,Apartment,1.0,1406.0,120140.0,12,Individual
RN5057482,2025-12-14,Renewal,Dubai Silicon Oasis,Apartment,2.0,794.1,52742.0,12,Company
RN5057483,2025-12-14,Renewal,Deira,Apartment,1.0,1275.4,79018.0,12,Individual
RN5057484,2025-12-14,New,Dubai Marina,Apartment,1.0,647.6,87218.0,24,Company
RN5057485,2025-12-14,New,Business Bay,Apartment,1.0,1033.0,150157.0,24,Individual
RN5057486,2025-12-14,New,Arabian Ranches,Apartment,1.0,665.6,74305.0,24,Company
RN5057487,2025-12-14,Renewal,Jumeirah Lake Towers,Apartment,0.0,2185.1,268940.0,12,Company
RN5057488,2025-12-14,Renewal,Al Barsha,Apartment,3.0,1531.1,130157.0,12,Individual
RN5057489,2025-12-14,New,Jumeirah Lake Towers,Apartment,3.0,1074.8,122499.0,12,Individual
RN5057490,2025-12-14,Renewal,DIFC,Apartment,2.0,1381.6,221857.0,24,Individual
RN5057491,2025-12-14,Renewal,Dubai Marina,Apartment,2.0,1322.9,174223.0,12,Individual
RN5057492,2025-12-14,New,Jumeirah Lake Towers,Apartment,4.0,1451.5,176114.0,12,Individual
RN5057493,2025-12-14,Renewal,Dubai Sports City,Villa,0.0,4726.3,407609.0,24,Company
RN5057494,2025-12-14,Renewal,Dubai Hills Estate,Apartment,1.0,833.6,89914.0,12,Company
RN5057495,2025-12-14,Renewal,Al Barsha,Apartment,2.0,2141.8,197213.0,12,Individual
RN5057496,2025-12-14,New,Dubai Hills Estate,Villa,1.0,3156.3,384772.0,24,Individual
RN5057497,2025-12-14,Renewal,Al Barsha,Office,,2177.4,175537.0,12,Individual
RN5057498,2025-12-14,Renewal,Jumeirah Village Circle,Townhouse,1.0,1878.9,122490.0,12,Company
RN5057499,2025-12-14,Renewal,Jumeirah Village Circle,Apartment,0.0,1810.9,137249.0,12,Individual
RN5057500,2025-12-14,New,Jumeirah Village Circle,Apartment,2.0,656.0,47425.0,36,Individual
RN5057501,2025-12-14,New,Dubai Marina,Apartment,2.0,2167.6,232203.0,12,Individual
RN5057502,2025-12-14,Renewal,Mirdif,Apartment,1.0,1156.9,81087.0,12,Individual
RN5057503,2025-12-14,Renewal,DIFC,Apartment,2.0,997.7,171354.0,36,Individual
RN5057504,2025-12-14,Renewal,Al Barsha,Apartment,3.0,1743.3,162838.0,12,Company
RN5057505,2025-12-14,New,Dubai Marina,Townhouse,1.0,3510.2,438995.0,12,Individual
RN5057506,2025-12-14,Renewal,Dubai Marina,Townhouse,2.0,3059.1,333654.0,24,Individual
RN5057507,2025-12-14,Renewal,Jumeirah Lake Towers,Apartment,2.0,769.8,93254.0,24,Individual
RN5057508,2025-12-14,Renewal,Mirdif,Office,,898.1,66196.0,36,Individual
RN5057509,2025-12-14,Renewal,Dubai Sports City,Apartment,2.0,1058.7,81611.0,12,Company
RN5057510,2025-12-14,Renewal,Palm Jumeirah,Apartment,2.0,1926.6,224318.0,12,Individual
RN5057511,2025-12-14,New,Deira,Townhouse,0.0,4174.6,276425.0,24,Company
RN5057512,2025-12-14,Renewal,Jumeirah Lake Towers,Apartment,2.0,1909.8,226956.0,12,Company
RN5057513,2025-12-14,New,Dubai Silicon Oasis,Apartment,1.0,719.6,46281.0,12,Company
RN5057514,2025-12-14,New,Al Furjan,Townhouse,1.0,1976.0,169982.0,12,Company
RN5057515,2025-12-14,Renewal,Jumeirah Lake Towers,Apartment,3.0,2125.2,239871.0,36,Individual
RN5057516,2025-12-14,Renewal,Dubai Silicon Oasis,Apartment,1.0,2002.8,126254.0,12,Individual
RN5057517,2025-12-14,Renewal,Dubai Silicon Oasis,Office,,3042.5,194839.0,24,Individual
RN5057518,2025-12-14,New,Mirdif,Apartment,0.0,582.3,40197.0,12,Individual
RN5057519,2025-12-14,New,Jumeirah Village Circle,Apartment,1.0,1761.1,148739.0,12,Company
RN5057520,2025-12-14,Renewal,Dubai Marina,Apartment,2.0,1818.6,209645.0,12,Individual
RN5057521,2025-12-14,New,Al Barsha,Office,,3944.4,344071.0,12,Individual
RN5057522,2025-12-14,Renewal,Al Barsha,Apartment,1.0,2001.9,167552.0,12,Individual
RN5057523,2025-12-14,New,Al Furjan,Apartment,2.0,453.2,31806.0,12,Individual
RN5057524,2025-12-14,New,Al Furjan,Apartment,2.0,786.0,51841.0,12,Individual
RN5057525,2025-12-14,Renewal,Dubai Marina,Office,,3910.0,555813.0,12,Individual
RN5057526,2025-12-14,Renewal,Dubai Hills Estate,Apartment,1.0,1351.7,160199.0,12,Company
RN5057527,2025-12-14,Renewal,Dubai Marina,Villa,0.0,4415.9,654393.0,12,Individual
RN5057528,2025-12-14,New,Downtown Dubai,Apartment,1.0,452.2,71510.0,12,Individual
RN5057529,2025-12-14,New,Dubai Marina,Townhouse,1.0,3861.8,463935.0,24,Individual
RN5057530,2025-12-14,New,Jumeirah Lake Towers,Office,,4409.8,540454.0,12,Individual
RN5057531,2025-12-14,Renewal,Al Barsha,Office,,484.2,49683.0,12,Individual
RN5057532,2025-12-14,Renewal,Dubai Sports City,Villa,2.0,4124.3,302157.0,12,Individual
RN5057533,2025-12-14,New,Downtown Dubai,Apartment,0.0,802.9,110218.0,12,Individual
RN5057534,2025-12-14,New,Dubai Silicon Oasis,Office,,2157.4,125900.0,24,Individual
RN5057535,2025-12-14,Renewal,Al Barsha,Apartment,2.0,1574.8,156012.0,12,Individual
RN5057536,2025-12-14,Renewal,DIFC,Villa,2.0,3549.2,572950.0,12,Individual
RN5057537,2025-12-14,Renewal,Arabian Ranches,Apartment,0.0,2137.2,213640.0,12,Individual
RN5057538,2025-12-14,New,Arabian Ranches,Apartment,1.0,1008.5,90131.0,24,Company
RN5057539,2025-12-14,New,Business Bay,Townhouse,3.0,2937.1,364994.0,12,Individual
RN5057540,2025-12-14,New,Business Bay,Apartment,1.0,1219.2,161439.0,12,Company
RN5057541,2025-12-14,New,Jumeirah Lake Towers,Villa,1.0,2911.8,314892.0,24,Company
RN5057542,2025-12-14,Renewal,Al Barsha,Apartment,1.0,2198.5,180258.0,12,Individual
RN5057543,2025-12-14,New,Dubai Silicon Oasis,Townhouse,1.0,2138.3,170251.0,12,Individual
RN5057544,2025-12-14,Renewal,Dubai Hills Estate,Apartment,2.0,2022.3,254689.0,24,Individual
RN5057545,2025-12-14,Renewal,Mirdif,Apartment,1.0,1543.1,112525.0,12,Individual
RN5057546,2025-12-14,New,Jumeirah Village Circle,Apartment,1.0,1497.2,137809.0,12,Individual
RN5057547,2025-12-14,Renewal,Jumeirah Village Circle,Apartment,3.0,1332.1,97240.0,24,Individual
RN5057548,2025-12-14,New,Al Barsha,Apartment,3.0,868.6,60069.0,24,Individual
RN5057549,2025-12-14,New,Mirdif,Office,,2279.1,162352.0,12,Company
RN5057550,2025-12-14,New,Jumeirah Village Circle,Apartment,2.0,1152.5,90253.0,12,Individual
RN5057551,2025-12-14,Renewal,Deira,Townhouse,4.0,3897.6,260811.0,12,Company
RN5057552,2025-12-14,New,Palm Jumeirah,Office,,4619.6,978255.0,12,Individual
RN5057553,2025-12-14,Renewal,Dubai Hills Estate,Apartment,3.0,1092.7,116059.0,12,Individual
RN5057554,2025-12-14,Renewal,Al Furjan,Townhouse,1.0,2116.7,159225.0,12,Individual
RN5057555,2025-12-14,Renewal,Dubai Silicon Oasis,Apartment,2.0,2079.6,121918.0,12,Individual
RN5057556,2025-12-14,New,Jumeirah Lake Towers,Apartment,0.0,2048.5,193828.0,12,Individual
RN5057557,2025-12-14,Renewal,Palm Jumeirah,Townhouse,0.0,2783.0,503955.0,24,Individual
RN5057558,2025-12-14,New,Deira,Villa,1.0,5902.5,354225.0,12,Company
RN5057559,2025-12-14,New,Al Furjan,Villa,1.0,3547.8,301945.0,12,Individual
RN5057560,2025-12-14,New,Palm Jumeirah,Office,,844.9,159268.0,12,Company
RN5057561,2025-12-14,New,Jumeirah Lake Towers,Apartment,1.0,825.5,89567.0,12,Individual
RN5057562,2025-12-14,New,Palm Jumeirah,Apartment,0.0,1593.1,349882.0,12,Company
RN5057563,2025-12-14,New,Mirdif,Apartment,1.0,1628.1,108751.0,12,Individual
RN5057564,2025-12-14,New,Dubai Sports City,Apartment,1.0,1285.6,86879.0,24,Individual
RN5057565,2025-12-14,New,Downtown Dubai,Townhouse,0.0,1882.6,272455.0,12,Individual
RN5057566,2025-12-14,New,Jumeirah Village Circle,Villa,3.0,4447.6,338655.0,24,Individual
RN5057567,2025-12-14,New,Dubai Sports City,Townhouse,0.0,3470.5,283857.0,24,Company
RN5057568,2025-12-14,New,Al Furjan,Apartment,2.0,1343.8,110972.0,24,Individual
RN5057569,2025-12-14,New,Dubai Hills Estate,Apartment,2.0,1836.3,174383.0,24,Individual
RN5057570,2025-12-14,New,Jumeirah Village Circle,Villa,2.0,3415.9,271012.0,12,Company
RN5057571,2025-12-14,Renewal,Palm Jumeirah,Apartment,1.0,2110.4,423108.0,24,Individual
RN5057572,2025-12-14,Renewal,Mirdif,Apartment,1.0,1354.1,102199.0,12,Individual
RN5057573,2025-12-14,Renewal,Dubai Silicon Oasis,Apartment,3.0,1055.8,66490.0,24,Individual
RN5057574,2025-12-14,New,DIFC,Apartment,2.0,945.3,119767.0,12,Individual
RN5057575,2025-12-14,New,Al Furjan,Apartment,1.0,1581.6,141077.0,12,Individual
RN5057576,2025-12-14,New,Dubai Marina,Villa,1.0,2550.6,282146.0,12,Individual
RN5057577,2025-12-14,Renewal,Jumeirah Lake Towers,Apartment,1.0,2160.4,272959.0,24,Individual
RN5057578,2025-12-14,New,Deira,Apartment,2.0,1833.9,103351.0,24,Individual
RN5057579,2025-12-14,Renewal,Dubai Marina,Villa,2.0,2803.8,351512.0,12,Individual
RN5057580,2025-12-14,New,Business Bay,Apartment,3.0,1339.5,146060.0,12,Individual
RN5057581,2025-12-14,New,Jumeirah Lake Towers,Apartment,2.0,2151.6,236349.0,12,Individual
RN5057582,2025-12-14,New,Dubai Marina,Apartment,0.0,1254.7,205532.0,12,Individual
RN5057583,2025-12-14,New,Dubai Silicon Oasis,Villa,1.0,5685.3,319426.0,12,Individual
RN5057584,2025-12-14,Renewal,Al Barsha,Apartment,1.0,1639.6,117331.0,12,Individual
RN5057585,2025-12-14,New,Deira,Apartment,4.0,1656.1,90885.0,12,Individual
RN5057586,2025-12-14,New,Al Barsha,Apartment,1.0,1141.4,90670.0,12,Company
RN5057587,2025-12-14,New,Jumeirah Village Circle,Apartment,3.0,685.4,54258.0,12,Individual
RN5057588,2025-12-14,New,Jumeirah Village Circle,Apartment,2.0,1140.8,83624.0,12,Individual
RN5057589,2025-12-14,Renewal,Jumeirah Lake Towers,Apartment,1.0,456.5,51099.0,24,Company
RN5057590,2025-12-14,Renewal,Downtown Dubai,Apartment,1.0,1616.4,232063.0,12,Individual
RN5057591,2025-12-14,New,Deira,Apartment,1.0,583.1,35263.0,36,Company
RN5057592,2025-12-14,New,Business Bay,Villa,1.0,3074.5,291588.0,12,Company
RN5057593,2025-12-14,New,Dubai Marina,Apartment,1.0,489.8,62065.0,12,Individual
RN5057594,2025-12-14,New,Palm Jumeirah,Villa,1.0,4342.4,965622.0,24,Individual
RN5057595,2025-12-14,New,Jumeirah Lake Towers,Apartment,0.0,2180.0,254686.0,12,Company
RN5057596,2025-12-14,New,Dubai Hills Estate,Apartment,2.0,463.8,59582.0,12,Individual
RN5057597,2025-12-14,Renewal,Downtown Dubai,Apartment,3.0,1501.9,245896.0,12,Individual
RN5057598,2025-12-14,Renewal,Jumeirah Village Circle,Apartment,1.0,1311.0,107659.0,12,Individual
RN5057599,2025-12-14,Renewal,Dubai Sports City,Apartment,2.0,1154.8,79018.0,24,Individual
RN5057600,2025-12-14,New,Al Barsha,Townhouse,2.0,2982.4,228153.0,12,Individual
RN5057601,2025-12-14,New,Deira,Apartment,0.0,1019.9,64010.0,12,Individual
RN5057602,2025-12-14,New,DIFC,Apartment,2.0,1722.5,294038.0,12,Individual
RN5057603,2025-12-14,Renewal,Arabian Ranches,Townhouse,1.0,4463.6,422577.0,12,Company
RN5057604,2025-12-14,Renewal,Arabian Ranches,Apartment,3.0,1342.1,143273.0,12,Individual
RN5057605,2025-12-14,New,Dubai Sports City,Apartment,1.0,1636.4,126044.0,12,Individual
RN5057606,2025-12-14,Renewal,Dubai Silicon Oasis,Townhouse,2.0,4099.3,248560.0,12,Individual
RN5057607,2025-12-14,Renewal,Downtown Dubai,Apartment,0.0,1053.5,181841.0,12,Individual
RN5057608,2025-12-14,Renewal,Dubai Silicon Oasis,Apartment,2.0,919.3,61004.0,12,Company
