transaction_id,transaction_date,procedure_type,registration_type,area_name,property_type,rooms,size_sqft,price_per_sqft_aed,transaction_value_aed,developer_name
TX1015093,2025-07-07,Sale,Off-Plan Property,Dubai Sports City,Townhouse,2.0,3985.4,972.7,3876725.0,Ellington Properties
TX1015094,2025-07-07,Sale,Off-Plan Property,Deira,Apartment,3.0,661.4,984.4,651060.0,Azizi Developments
TX1015095,2025-07-07,Sale,Off-Plan Property,Palm Jumeirah,Villa,4.0,3404.2,3632.7,12366405.0,Damac Properties
TX1015096,2025-07-07,Mortgage,Existing Property,Deira,Apartment,1.0,1376.5,892.1,1227977.0,
TX1015097,2025-07-07,Mortgage,Existing Property,Arabian Ranches,Apartment,2.0,917.8,1322.7,1214043.0,
TX1015098,2025-07-07,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,2.0,1859.1,1137.7,2114984.0,Binghatti Developers
TX1015099,2025-07-07,Sale,Existing Property,Dubai Sports City,Apartment,2.0,1907.3,1173.3,2237810.0,
TX1015100,2025-07-07,Sale,Off-Plan Property,Dubai Sports City,Villa,3.0,7612.4,916.4,6976100.0,Danube Properties
TX1015101,2025-07-07,Sale,Existing Property,Business Bay,Apartment,1.0,2046.6,2069.8,4235915.0,
TX1015102,2025-07-07,Mortgage,Existing Property,Jumeirah Village Circle,Apartment,3.0,2010.4,1231.1,2474943.0,
TX1015103,2025-07-07,Sale,Existing Property,Arabian Ranches,Office,,2638.0,1796.2,4738449.0,
TX1015104,2025-07-07,Sale,Off-Plan Property,Arabian Ranches,Apartment,2.0,1534.7,1403.3,2153707.0,Emaar Properties
TX1015105,2025-07-07,Sale,Off-Plan Property,Jumeirah Village Circle,Apartment,5.0,1088.1,973.2,1058937.0,Binghatti Developers
TX1015106,2025-07-07,Sale,Existing Property,Dubai Sports City,Apartment,1.0,920.3,939.6,864750.0,
TX1015107,2025-07-07,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,1.0,640.3,1573.6,1007630.0,Dubai Properties
TX1015108,2025-07-07,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,938.8,1706.0,1601651.0,Meraas
TX1015109,2025-07-07,Sale,Off-Plan Property,Arabian Ranches,Villa,2.0,3497.0,1123.5,3928963.0,Binghatti Developers
TX1015110,2025-07-07,Sale,Existing Property,Al Barsha,Apartment,2.0,737.1,1353.0,997220.0,
TX1015111,2025-07-07,Sale,Existing Property,DIFC,Apartment,4.0,640.9,3437.5,2202950.0,
TX1015112,2025-07-07,Sale,Off-Plan Property,Palm Jumeirah,Apartment,1.0,1139.2,3619.9,4123696.0,Dubai Properties
TX1015113,2025-07-07,Mortgage,Existing Property,Palm Jumeirah,Apartment,4.0,1919.3,3052.7,5859039.0,
TX1015114,2025-07-07,Sale,Existing Property,Jumeirah Lake Towers,Apartment,1.0,2015.2,1735.7,3497688.0,
TX1015115,2025-07-07,Sale,Existing Property,Arabian Ranches,Apartment,1.0,1873.7,1554.6,2912980.0,
TX1015116,2025-07-07,Sale,Off-Plan Property,Arabian Ranches,Apartment,2.0,1963.3,1286.8,2526441.0,Azizi Developments
TX1015117,2025-07-08,Sale,Off-Plan Property,DIFC,Villa,0.0,7809.1,2720.1,21241743.0,Danube Properties
TX1015118,2025-07-08,Sale,Existing Property,Jumeirah Village Circle,Apartment,4.0,943.1,1383.3,1304606.0,
TX1015119,2025-07-08,Mortgage,Existing Property,Dubai Sports City,Apartment,5.0,969.6,1244.9,1207069.0,
TX1015120,2025-07-08,Sale,Off-Plan Property,Mirdif,Villa,1.0,4522.5,939.2,4247420.0,Azizi Developments
TX1015121,2025-07-08,Sale,Off-Plan Property,Palm Jumeirah,Apartment,0.0,539.2,3369.2,1816642.0,Binghatti Developers
TX1015122,2025-07-08,Sale,Off-Plan Property,Palm Jumeirah,Apartment,1.0,1714.8,3623.9,6214130.0,Dubai Properties
TX1015123,2025-07-08,Mortgage,Existing Property,Dubai Sports City,Apartment,1.0,2163.5,1186.5,2567030.0,
TX1015124,2025-07-08,Gift,Existing Property,Business Bay,Land,,4961.1,1647.9,8175314.0,
TX1015125,2025-07-08,Sale,Off-Plan Property,Business Bay,Villa,4.0,5587.5,1387.0,7749984.0,Nakheel
TX1015126,2025-07-08,Sale,Off-Plan Property,Mirdif,Apartment,0.0,1143.8,946.1,1082097.0,Ellington Properties
TX1015127,2025-07-08,Sale,Off-Plan Property,Dubai Silicon Oasis,Land,,7348.2,946.4,6954209.0,Dubai Properties
TX1015128,2025-07-08,Sale,Existing Property,Palm Jumeirah,Apartment,3.0,2179.3,2943.0,6413715.0,
TX1015129,2025-07-08,Mortgage,Existing Property,Palm Jumeirah,Townhouse,2.0,3495.9,3329.8,11640393.0,
TX1015130,2025-07-08,Mortgage,Existing Property,DIFC,Apartment,3.0,1303.4,3038.1,3959856.0,
TX1015131,2025-07-08,Sale,Off-Plan Property,Dubai Silicon Oasis,Villa,4.0,3958.1,823.4,3259173.0,Azizi Developments
TX1015132,2025-07-08,Gift,Existing Property,Jumeirah Lake Towers,Land,,10852.7,1565.8,16993481.0,
TX1015133,2025-07-08,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,500.6,1588.3,795121.0,Danube Properties
TX1015134,2025-07-08,Sale,Off-Plan Property,Downtown Dubai,Apartment,4.0,948.5,2673.5,2535775.0,Sobha Realty
TX1015135,2025-07-08,Sale,Off-Plan Property,Dubai Marina,Townhouse,1.0,2765.9,1671.2,4622274.0,Danube Properties
TX1015136,2025-07-08,Mortgage,Off-Plan Property,Al Barsha,Villa,3.0,2613.0,1082.8,2829308.0,Dubai Properties
TX1015137,2025-07-08,Mortgage,Existing Property,Downtown Dubai,Villa,5.0,2999.2,2533.8,7599441.0,
TX1015138,2025-07-08,Mortgage,Off-Plan Property,Downtown Dubai,Apartment,1.0,1692.0,2843.6,4811406.0,Emaar Properties
TX1015139,2025-07-08,Mortgage,Existing Property,Dubai Hills Estate,Apartment,4.0,1327.5,1570.1,2084226.0,
TX1015140,2025-07-08,Sale,Existing Property,Dubai Sports City,Townhouse,2.0,2454.7,1024.5,2514749.0,
TX1015141,2025-07-08,Mortgage,Off-Plan Property,DIFC,Apartment,3.0,1965.7,2289.7,4500777.0,Binghatti Developers
TX1015142,2025-07-08,Mortgage,Existing Property,Business Bay,Apartment,2.0,917.1,1710.9,1569083.0,
TX1015143,2025-07-08,Sale,Off-Plan Property,Dubai Sports City,Apartment,5.0,1034.8,1076.8,1114234.0,Damac Properties
TX1015144,2025-07-08,Mortgage,Existing Property,Al Furjan,Townhouse,2.0,2781.3,1104.8,3072889.0,
TX1015145,2025-07-08,Sale,Existing Property,Al Furjan,Apartment,1.0,1521.7,1068.7,1626245.0,
TX1015146,2025-07-08,Sale,Existing Property,Downtown Dubai,Townhouse,4.0,2017.0,2271.5,4581589.0,
TX1015147,2025-07-08,Sale,Existing Property,Jumeirah Village Circle,Apartment,0.0,1608.7,1234.4,1985881.0,
TX1015148,2025-07-08,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,2062.9,1815.0,3744192.0,Emaar Properties
TX1015149,2025-07-08,Sale,Existing Property,Palm Jumeirah,Townhouse,1.0,4050.1,3559.0,14414024.0,
TX1015150,2025-07-08,Sale,Off-Plan Property,Dubai Sports City,Apartment,0.0,454.5,1085.0,493163.0,Sobha Realty
TX1015151,2025-07-08,Sale,Off-Plan Property,DIFC,Apartment,5.0,2147.3,2293.5,4924788.0,Meraas
TX1015152,2025-07-08,Sale,Existing Property,Mirdif,Office,,1406.4,1115.1,1568374.0,
TX1015153,2025-07-08,Sale,Existing Property,Business Bay,Townhouse,2.0,2602.4,1478.1,3846552.0,
TX1015154,2025-07-08,Mortgage,Existing Property,Al Furjan,Apartment,0.0,1260.9,1226.3,1546212.0,
TX1015155,2025-07-08,Mortgage,Existing Property,Jumeirah Lake Towers,Villa,2.0,8730.9,1408.9,12300969.0,
TX1015156,2025-07-08,Sale,Existing Property,Dubai Sports City,Office,,1326.1,1046.2,1387408.0,
TX1015157,2025-07-08,Sale,Existing Property,Dubai Marina,Apartment,3.0,2138.1,1740.7,3721670.0,
TX1015158,2025-07-08,Sale,Existing Property,Dubai Hills Estate,Apartment,2.0,2158.6,1969.7,4251884.0,
TX1015159,2025-07-08,Sale,Off-Plan Property,Deira,Villa,1.0,6129.0,764.7,4686658.0,Nakheel
TX1015160,2025-07-08,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,3.0,461.2,1035.8,477726.0,
TX1015161,2025-07-08,Sale,Existing Property,DIFC,Apartment,3.0,1822.7,2369.0,4317816.0,
TX1015162,2025-07-08,Mortgage,Existing Property,Palm Jumeirah,Office,,4092.6,2997.8,12268703.0,
TX1015163,2025-07-08,Sale,Existing Property,Dubai Marina,Apartment,2.0,1936.5,1839.0,3561217.0,
TX1015164,2025-07-08,Sale,Existing Property,Dubai Sports City,Apartment,0.0,768.3,1163.6,893956.0,
TX1015165,2025-07-08,Sale,Existing Property,Jumeirah Village Circle,Apartment,1.0,868.6,1206.5,1047928.0,
TX1015166,2025-07-08,Sale,Existing Property,Downtown Dubai,Villa,1.0,7323.4,3042.6,22281942.0,
TX1015167,2025-07-09,Sale,Existing Property,Al Barsha,Villa,2.0,2785.3,1038.7,2893031.0,
TX1015168,2025-07-09,Sale,Off-Plan Property,Dubai Hills Estate,Villa,2.0,8992.2,1843.5,16577164.0,Damac Properties
TX1015169,2025-07-09,Sale,Off-Plan Property,Mirdif,Office,,1099.0,797.5,876457.0,Nakheel
TX1015170,2025-07-09,Sale,Existing Property,Mirdif,Villa,1.0,6131.4,1212.1,7432175.0,
TX1015171,2025-07-09,Mortgage,Off-Plan Property,Arabian Ranches,Apartment,4.0,1831.0,1302.0,2384056.0,Ellington Properties
TX1015172,2025-07-09,Sale,Existing Property,Arabian Ranches,Apartment,3.0,1393.6,1880.6,2620801.0,
TX1015173,2025-07-09,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,2.0,2190.4,1539.1,3371260.0,Sobha Realty
TX1015174,2025-07-09,Sale,Off-Plan Property,Al Barsha,Apartment,2.0,742.9,951.2,706617.0,Danube Properties
TX1015175,2025-07-09,Sale,Existing Property,Jumeirah Lake Towers,Office,,3212.7,1697.6,5453976.0,
TX1015176,2025-07-09,Sale,Existing Property,Dubai Silicon Oasis,Apartment,0.0,1665.8,1045.6,1741664.0,
TX1015177,2025-07-09,Sale,Existing Property,Al Barsha,Apartment,1.0,1243.6,1402.3,1743861.0,
TX1015178,2025-07-09,Sale,Off-Plan Property,Palm Jumeirah,Apartment,0.0,1523.1,2705.5,4120646.0,Emaar Properties
TX1015179,2025-07-09,Sale,Existing Property,Arabian Ranches,Apartment,2.0,952.7,1661.7,1583118.0,
TX1015180,2025-07-09,Mortgage,Existing Property,Mirdif,Office,,531.9,852.6,453469.0,
TX1015181,2025-07-09,Sale,Existing Property,Palm Jumeirah,Apartment,1.0,1074.4,3136.1,3369345.0,
TX1015182,2025-07-09,Sale,Off-Plan Property,Downtown Dubai,Land,,2958.4,1569.5,4643039.0,Dubai Properties
TX1015183,2025-07-09,Sale,Existing Property,Palm Jumeirah,Office,,476.7,5310.9,2531671.0,
TX1015184,2025-07-09,Sale,Existing Property,Downtown Dubai,Apartment,2.0,965.6,2231.7,2154928.0,
TX1015185,2025-07-09,Mortgage,Existing Property,Al Furjan,Villa,1.0,7121.1,1155.8,8230724.0,
TX1015186,2025-07-09,Sale,Existing Property,Palm Jumeirah,Apartment,0.0,1408.9,3772.2,5314620.0,
TX1015187,2025-07-09,Mortgage,Existing Property,Dubai Sports City,Villa,3.0,2968.4,898.7,2667666.0,
TX1015188,2025-07-09,Sale,Existing Property,Jumeirah Lake Towers,Office,,3475.8,1588.3,5520509.0,
TX1015189,2025-07-09,Sale,Existing Property,Dubai Hills Estate,Apartment,1.0,1042.8,1640.7,1710907.0,
TX1015190,2025-07-09,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Villa,4.0,3179.1,786.6,2500540.0,Sobha Realty
TX1015191,2025-07-09,Sale,Off-Plan Property,Al Barsha,Apartment,2.0,1347.1,1012.3,1363662.0,Meraas
TX1015192,2025-07-09,Sale,Existing Property,Business Bay,Apartment,1.0,1894.6,2213.3,4193373.0,
TX1015193,2025-07-09,Mortgage,Existing Property,Downtown Dubai,Apartment,2.0,1109.5,2079.9,2307695.0,
TX1015194,2025-07-09,Sale,Existing Property,Al Barsha,Apartment,3.0,1760.2,1317.3,2318749.0,
TX1015195,2025-07-09,Sale,Existing Property,Business Bay,Townhouse,3.0,2885.1,1733.6,5001667.0,
TX1015196,2025-07-09,Mortgage,Existing Property,Jumeirah Village Circle,Apartment,3.0,1455.9,1270.2,1849199.0,
TX1015197,2025-07-09,Sale,Off-Plan Property,DIFC,Apartment,5.0,773.0,2045.8,1581487.0,Emaar Properties
TX1015198,2025-07-09,Sale,Off-Plan Property,Dubai Hills Estate,Townhouse,0.0,2722.9,1727.6,4704034.0,Sobha Realty
TX1015199,2025-07-09,Sale,Existing Property,Al Furjan,Apartment,2.0,708.9,1011.8,717210.0,
TX1015200,2025-07-09,Mortgage,Existing Property,Deira,Land,,8996.7,798.4,7182896.0,
TX1015201,2025-07-09,Sale,Existing Property,Dubai Sports City,Apartment,1.0,546.2,1122.0,612831.0,
TX1015202,2025-07-09,Sale,Off-Plan Property,DIFC,Office,,2420.1,2326.0,5629151.0,Nakheel
TX1015203,2025-07-09,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,4.0,1458.0,715.3,1042968.0,Damac Properties
TX1015204,2025-07-09,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,4.0,1604.9,1291.2,2072269.0,Dubai Properties
TX1015205,2025-07-09,Sale,Existing Property,Arabian Ranches,Land,,5390.0,1389.0,7486767.0,
TX1015206,2025-07-09,Mortgage,Off-Plan Property,Jumeirah Lake Towers,Land,,5475.9,1408.7,7714084.0,Meraas
TX1015207,2025-07-09,Mortgage,Existing Property,Jumeirah Village Circle,Apartment,3.0,2193.2,1103.6,2420388.0,
TX1015208,2025-07-09,Mortgage,Off-Plan Property,Dubai Marina,Apartment,2.0,1348.3,1435.7,1935807.0,Sobha Realty
TX1015209,2025-07-09,Sale,Existing Property,Al Barsha,Apartment,1.0,1132.3,1165.6,1319729.0,
TX1015210,2025-07-09,Sale,Existing Property,Dubai Silicon Oasis,Townhouse,1.0,3156.4,937.6,2959470.0,
TX1015211,2025-07-10,Mortgage,Off-Plan Property,DIFC,Villa,0.0,7651.0,2621.9,20060141.0,Dubai Properties
TX1015212,2025-07-10,Sale,Existing Property,Al Barsha,Office,,908.0,1149.2,1043544.0,
TX1015213,2025-07-10,Sale,Off-Plan Property,Arabian Ranches,Apartment,4.0,732.1,1499.7,1097862.0,Emaar Properties
TX1015214,2025-07-10,Sale,Off-Plan Property,DIFC,Apartment,3.0,1037.2,3681.8,3818897.0,Azizi Developments
TX1015215,2025-07-10,Sale,Existing Property,Jumeirah Lake Towers,Villa,1.0,2872.2,1776.1,5101365.0,
TX1015216,2025-07-10,Sale,Off-Plan Property,Dubai Marina,Apartment,3.0,1892.8,1749.0,3310520.0,Damac Properties
TX1015217,2025-07-10,Sale,Off-Plan Property,Arabian Ranches,Villa,1.0,3844.5,1085.1,4171472.0,Meraas
TX1015218,2025-07-10,Sale,Existing Property,Dubai Silicon Oasis,Apartment,1.0,559.5,932.0,521477.0,
TX1015219,2025-07-10,Sale,Existing Property,Business Bay,Villa,3.0,7543.6,1859.1,14024188.0,
TX1015220,2025-07-10,Sale,Existing Property,Al Furjan,Apartment,2.0,1152.3,1248.5,1438686.0,
TX1015221,2025-07-10,Sale,Off-Plan Property,Al Barsha,Apartment,2.0,612.8,1064.2,652080.0,Nakheel
TX1015222,2025-07-10,Mortgage,Off-Plan Property,Jumeirah Village Circle,Villa,1.0,3429.9,950.1,3258605.0,Binghatti Developers
TX1015223,2025-07-10,Sale,Off-Plan Property,Downtown Dubai,Apartment,1.0,910.0,2192.3,1995012.0,Emaar Properties
TX1015224,2025-07-10,Mortgage,Existing Property,Jumeirah Village Circle,Apartment,1.0,757.8,1149.8,871311.0,
TX1015225,2025-07-10,Sale,Existing Property,Jumeirah Lake Towers,Apartment,3.0,1849.5,1184.5,2190638.0,
TX1015226,2025-07-10,Mortgage,Off-Plan Property,Dubai Sports City,Apartment,3.0,1353.1,985.2,1333093.0,Azizi Developments
TX1015227,2025-07-10,Sale,Off-Plan Property,Deira,Townhouse,2.0,4448.3,826.8,3677817.0,Meraas
TX1015228,2025-07-10,Sale,Existing Property,Al Furjan,Apartment,3.0,719.5,1326.5,954401.0,
TX1015229,2025-07-10,Sale,Off-Plan Property,Downtown Dubai,Villa,3.0,5826.4,2480.8,14453800.0,Emaar Properties
TX1015230,2025-07-10,Mortgage,Off-Plan Property,DIFC,Apartment,2.0,1046.4,2012.6,2105957.0,Meraas
TX1015231,2025-07-10,Sale,Existing Property,Mirdif,Apartment,1.0,1487.4,973.5,1447929.0,
TX1015232,2025-07-10,Mortgage,Existing Property,Business Bay,Townhouse,1.0,3229.7,1824.0,5890853.0,
TX1015233,2025-07-10,Sale,Existing Property,Al Barsha,Apartment,1.0,969.2,1559.6,1511591.0,
TX1015234,2025-07-10,Mortgage,Off-Plan Property,Dubai Hills Estate,Apartment,4.0,770.8,1460.9,1126131.0,Sobha Realty
TX1015235,2025-07-10,Sale,Existing Property,Dubai Silicon Oasis,Apartment,4.0,1677.1,823.0,1380248.0,
TX1015236,2025-07-10,Sale,Off-Plan Property,Downtown Dubai,Apartment,1.0,1839.1,2363.6,4346853.0,Ellington Properties
TX1015237,2025-07-10,Sale,Existing Property,Dubai Hills Estate,Apartment,3.0,2147.9,1849.1,3971627.0,
TX1015238,2025-07-10,Sale,Existing Property,Dubai Hills Estate,Villa,3.0,3429.9,2264.7,7767901.0,
TX1015239,2025-07-10,Sale,Off-Plan Property,Arabian Ranches,Apartment,1.0,1351.3,1404.9,1898404.0,Ellington Properties
TX1015240,2025-07-10,Sale,Off-Plan Property,Downtown Dubai,Apartment,3.0,1952.6,2327.9,4545485.0,Danube Properties
TX1015241,2025-07-10,Sale,Existing Property,Jumeirah Lake Towers,Land,,8299.1,1778.1,14756504.0,
TX1015242,2025-07-10,Sale,Off-Plan Property,Al Furjan,Office,,494.2,1013.1,500710.0,Danube Properties
TX1015243,2025-07-10,Mortgage,Off-Plan Property,DIFC,Office,,3264.7,2243.1,7323003.0,Azizi Developments
TX1015244,2025-07-10,Sale,Existing Property,Arabian Ranches,Apartment,1.0,1787.9,1829.7,3271253.0,
TX1015245,2025-07-10,Sale,Existing Property,Jumeirah Village Circle,Apartment,1.0,1655.7,1139.9,1887334.0,
TX1015246,2025-07-10,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,2.0,1340.8,1559.8,2091383.0,Ellington Properties
TX1015247,2025-07-10,Mortgage,Existing Property,Al Furjan,Townhouse,1.0,2870.1,1155.1,3315302.0,
TX1015248,2025-07-10,Mortgage,Existing Property,Business Bay,Apartment,1.0,2044.4,1899.4,3883204.0,
TX1015249,2025-07-10,Sale,Existing Property,Deira,Apartment,2.0,1241.5,897.6,1114372.0,
TX1015250,2025-07-11,Sale,Off-Plan Property,Al Barsha,Villa,1.0,5919.7,1016.4,6016544.0,Ellington Properties
TX1015251,2025-07-11,Gift,Existing Property,DIFC,Apartment,2.0,1016.9,2450.5,2491812.0,
TX1015252,2025-07-11,Sale,Existing Property,Dubai Marina,Apartment,5.0,1031.8,1865.8,1925111.0,
TX1015253,2025-07-11,Sale,Existing Property,Palm Jumeirah,Apartment,2.0,609.2,3572.9,2176785.0,
TX1015254,2025-07-11,Sale,Off-Plan Property,Dubai Sports City,Apartment,2.0,1655.5,1097.2,1816389.0,Azizi Developments
TX1015255,2025-07-11,Mortgage,Existing Property,Jumeirah Lake Towers,Office,,4439.4,1388.0,6161766.0,
TX1015256,2025-07-11,Sale,Off-Plan Property,Al Barsha,Apartment,1.0,1181.4,1120.3,1323579.0,Sobha Realty
TX1015257,2025-07-11,Sale,Off-Plan Property,Al Barsha,Apartment,4.0,1083.7,1083.0,1173589.0,Ellington Properties
TX1015258,2025-07-11,Sale,Off-Plan Property,Dubai Marina,Apartment,2.0,1633.5,2328.7,3803750.0,Damac Properties
TX1015259,2025-07-11,Mortgage,Existing Property,Business Bay,Apartment,1.0,1462.2,1902.1,2781315.0,
TX1015260,2025-07-11,Sale,Existing Property,Arabian Ranches,Apartment,1.0,1855.2,1533.1,2844135.0,
TX1015261,2025-07-11,Sale,Existing Property,Palm Jumeirah,Townhouse,4.0,1898.3,4099.9,7782557.0,
TX1015262,2025-07-11,Sale,Existing Property,Dubai Silicon Oasis,Apartment,1.0,1036.7,969.9,1005505.0,
TX1015263,2025-07-11,Gift,Existing Property,Al Furjan,Land,,12459.7,1325.8,16519507.0,
TX1015264,2025-07-11,Sale,Existing Property,Mirdif,Apartment,3.0,1438.1,1109.1,1594904.0,
TX1015265,2025-07-11,Mortgage,Existing Property,Mirdif,Apartment,3.0,905.6,927.7,840191.0,
TX1015266,2025-07-11,Sale,Off-Plan Property,Dubai Hills Estate,Apartment,4.0,1388.6,1661.4,2306956.0,Damac Properties
TX1015267,2025-07-12,Sale,Existing Property,Business Bay,Office,,2486.7,1832.1,4555932.0,
TX1015268,2025-07-12,Mortgage,Off-Plan Property,Business Bay,Office,,4965.2,1759.8,8737798.0,Binghatti Developers
TX1015269,2025-07-12,Sale,Existing Property,Palm Jumeirah,Townhouse,1.0,2634.9,3399.3,8956646.0,
TX1015270,2025-07-12,Sale,Off-Plan Property,Al Furjan,Apartment,2.0,1888.9,1370.8,2589342.0,Ellington Properties
TX1015271,2025-07-12,Sale,Off-Plan Property,Jumeirah Lake Towers,Apartment,2.0,557.7,1499.5,836222.0,Nakheel
TX1015272,2025-07-12,Mortgage,Off-Plan Property,DIFC,Office,,4474.9,3058.3,13685682.0,Damac Properties
TX1015273,2025-07-12,Sale,Off-Plan Property,Deira,Villa,1.0,4227.2,741.8,3135718.0,Sobha Realty
TX1015274,2025-07-12,Sale,Existing Property,Mirdif,Apartment,5.0,1010.4,1132.1,1143899.0,
TX1015275,2025-07-12,Sale,Existing Property,Downtown Dubai,Townhouse,1.0,3854.0,2994.4,11540295.0,
TX1015276,2025-07-12,Sale,Existing Property,Business Bay,Apartment,1.0,1862.0,2018.6,3758643.0,
TX1015277,2025-07-12,Sale,Off-Plan Property,Dubai Silicon Oasis,Apartment,2.0,1259.0,1026.8,1292802.0,Nakheel
TX1015278,2025-07-12,Gift,Off-Plan Property,Deira,Apartment,3.0,1782.1,911.3,1624056.0,Sobha Realty
TX1015279,2025-07-12,Sale,Existing Property,Arabian Ranches,Apartment,3.0,1284.9,1606.7,2064584.0,
TX1015280,2025-07-12,Sale,Existing Property,Dubai Marina,Apartment,1.0,1223.0,1756.6,2148297.0,
TX1015281,2025-07-13,Mortgage,Existing Property,DIFC,Apartment,5.0,799.1,4104.5,3279753.0,
TX1015282,2025-07-13,Sale,Off-Plan Property,Al Furjan,Apartment,1.0,1762.8,1444.3,2546078.0,Danube Properties
TX1015283,2025-07-13,Sale,Existing Property,Downtown Dubai,Apartment,2.0,2157.7,2448.9,5283842.0,
TX1015284,2025-07-13,Sale,Existing Property,Deira,Office,,4417.9,992.3,4383762.0,
TX1015285,2025-07-13,Mortgage,Existing Property,Al Barsha,Apartment,2.0,1866.2,1393.2,2600044.0,
TX1015286,2025-07-13,Sale,Existing Property,Deira,Apartment,3.0,1851.0,992.7,1837531.0,
TX1015287,2025-07-13,Mortgage,Off-Plan Property,Mirdif,Apartment,2.0,552.3,979.3,540871.0,Ellington Properties
TX1015288,2025-07-13,Sale,Off-Plan Property,Palm Jumeirah,Apartment,2.0,1576.9,3019.1,4760969.0,Dubai Properties
TX1015289,2025-07-13,Sale,Off-Plan Property,Dubai Hills Estate,Townhouse,2.0,2300.7,1689.8,3887770.0,Sobha Realty
TX1015290,2025-07-13,Sale,Existing Property,Arabian Ranches,Apartment,2.0,1751.9,1523.8,2669556.0,
TX1015291,2025-07-13,Sale,Existing Property,Downtown Dubai,Apartment,3.0,600.7,2811.2,1688600.0,
TX1015292,2025-07-13,Sale,Off-Plan Property,Arabian Ranches,Townhouse,4.0,3968.6,1439.8,5714124.0,Azizi Developments
TX1015293,2025-07-13,Sale,Existing Property,Palm Jumeirah,Apartment,1.0,1864.2,3594.0,6699909.0,
TX1015294,2025-07-13,Gift,Existing Property,Al Furjan,Land,,9136.4,1005.1,9182537.0,
TX1015295,2025-07-13,Sale,Off-Plan Property,Mirdif,Apartment,3.0,1511.4,1006.0,1520464.0,Dubai Properties
TX1015296,2025-07-13,Sale,Existing Property,Dubai Silicon Oasis,Apartment,1.0,1413.4,909.9,1286104.0,
TX1015297,2025-07-13,Mortgage,Existing Property,Dubai Silicon Oasis,Apartment,5.0,1593.7,973.8,1551999.0,
TX1015298,2025-07-13,Sale,Off-Plan Property,Al Barsha,Villa,3.0,5440.1,1038.8,5651162.0,Nakheel
TX1015299,2025-07-13,Sale,Off-Plan Property,Mirdif,Office,,4320.4,1027.5,4439292.0,Ellington Properties
TX1015300,2025-07-13,Mortgage,Existing Property,Al Furjan,Apartment,4.0,1191.8,1209.2,1441050.0,
TX1015301,2025-07-13,Sale,Off-Plan Property,Deira,Apartment,1.0,1026.2,638.8,655579.0,Dubai Properties
TX1015302,2025-07-13,Mortgage,Off-Plan Property,Dubai Silicon Oasis,Apartment,5.0,1634.7,942.6,1540795.0,Meraas
TX1015303,2025-07-13,Sale,Off-Plan Property,Downtown Dubai,Apartment,2.0,1448.8,2323.6,3366484.0,Azizi Developments
